105|V_ID,105|QoL,105|QoL__4,105|QoL__5,105|c_,105|c__4,105|c__5,105|j_,105|j__4,105|j__5,105|ht_,105|ht__4,105|ht__5,105|s_,105|s__4,105|s__5,105|cs_,105|cs__4,105|cs__5,105|e_,105|h_,105|h__4,105|h__5,106|QoL,106|QoL__4,106|QoL__5,106|c_,106|c__4,106|c__5,106|j_,106|j__4,106|j__5,106|ht_,106|ht__4,106|ht__5,106|s_,106|s__4,106|s__5,106|cs_,106|cs__4,106|cs__5,106|e_,106|h_,106|h__4,106|h__5,107|QoL,107|QoL__4,107|QoL__5,107|c_,107|c__4,107|c__5,107|j_,107|j__4,107|j__5,107|ht_,107|ht__4,107|ht__5,107|s_,107|s__4,107|s__5,107|cs_,107|cs__4,107|cs__5,107|e_,107|h_,107|h__4,107|h__5,108|QoL,108|QoL__4,108|QoL__5,108|c_,108|c__4,108|c__5,108|j_,108|j__4,108|j__5,108|ht_,108|ht__4,108|ht__5,108|s_,108|s__4,108|s__5,108|cs_,108|cs__4,108|cs__5,108|e_,108|h_,108|h__4,108|h__5,109|QoL,109|QoL__4,109|QoL__5,109|c_,109|c__4,109|c__5,109|j_,109|j__4,109|j__5,109|ht_,109|ht__4,109|ht__5,109|s_,109|s__4,109|s__5,109|cs_,109|cs__4,109|cs__5,109|e_,109|h_,109|h__4,109|h__5
63000050-005,6.7235452511156355,4,5,0.21255315077362624,3,3,0.5334255241551318,4,5,-0.6285714285714288,2,3,1.2751937984496124,2,3,5.0,4,5,2.0,-1.6690557936913062,1,1,6.94262179344425,4.0,5.0,0.2245799037531956,3.0,3.0,0.6592362987623733,4.0,5.0,-0.6785714285714286,2.0,3.0,1.2751937984496124,2.0,3.0,5.0,4.0,5.0,2.0,-1.537816778949502,1.0,1.0,6.792274356371968,4.0,5.0,-0.15728634015120624,1.0,1.0,0.44227931292021655,4.0,5.0,-0.326575863161229,4.0,4.0,1.2751937984496124,2.0,3.0,5.0,4.0,5.0,2.0,-1.4413365516854246,1.0,1.0,7.205478640433264,4.0,5.0,-0.1890881434063424,1.0,1.0,0.38325256597193214,4.0,5.0,0.2882389162561576,4.0,5.0,1.2751937984496124,2.0,3.0,5.0,4.0,5.0,2.0,-1.552118496838095,1.0,1.0,6.853064119205866,4.0,5.0,-0.1256308818297168,1.0,2.0,0.31197163746407697,4.0,5.0,-0.14433793157197417,4.0,5.0,1.2751937984496124,2.0,3.0,5.0,4.0,5.0,2.0,-1.4641325033061316,1.0,1.0
63000050-007,4.166370010171896,3,4,0.25973415771933533,3,4,0.3817824545602567,4,5,-0.22857142857142865,4,5,1.4224806201550386,2,3,2.0,2,2,2.0,-1.6690557936913062,1,1,3.954653824700575,3.0,4.0,0.2577523697680999,3.0,3.0,0.4908090422983669,4.0,5.0,-0.6785714285714286,2.0,3.0,1.4224806201550386,2.0,3.0,2.0,2.0,2.0,2.0,-1.537816778949502,1.0,1.0,3.8976311953545477,3.0,4.0,-0.07597256226028164,1.0,2.0,0.3190355523064448,4.0,5.0,-0.326575863161229,4.0,4.0,1.4224806201550386,2.0,3.0,2.0,2.0,2.0,2.0,-1.4413365516854246,1.0,1.0,4.30341308620604,3.0,4.0,-0.1743348251863061,1.0,1.0,0.31914687181924434,4.0,5.0,0.2882389162561576,4.0,5.0,1.4224806201550386,2.0,3.0,2.0,2.0,2.0,2.0,-1.552118496838095,1.0,1.0,3.872803553260789,3.0,4.0,-0.19813251210804075,1.0,1.0,0.2569258800918969,4.0,5.0,-0.14433793157197417,4.0,5.0,1.4224806201550386,2.0,3.0,2.0,2.0,2.0,2.0,-1.4641325033061316,1.0,1.0
63000050-009,2.003439128672069,2,2,0.06867876548871299,2,2,0.02253155000866036,4,5,-0.7714285714285717,2,2,1.3527131782945736,2,3,3.0,3,3,0.0,-1.6690557936913062,1,1,2.2211265137211136,2.0,2.0,0.04827609820660439,2.0,2.0,0.17938258759800896,4.0,5.0,-0.8214285714285715,1.0,2.0,1.3527131782945736,2.0,3.0,3.0,3.0,3.0,0.0,-1.537816778949502,1.0,1.0,3.2921293469593067,3.0,3.0,-0.2521725243962124,1.0,1.0,0.03417643258292363,4.0,5.0,-0.4012511878365538,3.0,4.0,1.3527131782945736,2.0,3.0,3.0,3.0,3.0,1.0,-1.4413365516854246,1.0,1.0,2.623866442235948,2.0,3.0,-0.35743015275837225,1.0,1.0,0.014630484966413282,4.0,5.0,0.16607142857142848,4.0,5.0,1.3527131782945736,2.0,3.0,3.0,3.0,3.0,0.0,-1.552118496838095,1.0,1.0,2.3022589835451246,2.0,3.0,-0.36040869020274213,1.0,1.0,0.06128207318854195,4.0,5.0,-0.28719507442911707,4.0,4.0,1.3527131782945736,2.0,3.0,3.0,3.0,3.0,0.0,-1.4641325033061316,1.0,1.0
63000050-010,2.0527711953080017,2,2,0.30973139563577406,3,4,-0.434526776514649,3,3,-0.4285714285714288,3,4,1.2751937984496124,2,3,2.0,2,2,1.0,-1.6690557936913062,1,1,3.1051810798373194,3.0,3.0,0.26773485988533563,3.0,4.0,-0.18564508526241197,3.0,4.0,-0.7142857142857142,2.0,2.0,1.2751937984496124,2.0,3.0,2.0,2.0,2.0,2.0,-1.537816778949502,1.0,1.0,3.1971846052666972,3.0,3.0,0.03246720859335413,2.0,2.0,-0.33757507340411586,3.0,4.0,-0.331564776686728,4.0,4.0,1.2751937984496124,2.0,3.0,2.0,2.0,2.0,2.0,-1.4413365516854246,1.0,1.0,3.626222437214574,3.0,4.0,-0.06381223313324491,2.0,2.0,-0.3107192026922694,3.0,4.0,0.2776785714285714,4.0,5.0,1.2751937984496124,2.0,3.0,2.0,2.0,2.0,2.0,-1.552118496838095,1.0,1.0,3.270479733744983,3.0,3.0,-0.05311050873421713,2.0,2.0,-0.30767212818450485,3.0,4.0,-0.17979892447977552,4.0,5.0,1.2751937984496124,2.0,3.0,2.0,2.0,2.0,2.0,-1.4641325033061316,1.0,1.0
63000050-006,5.426453021966183,4,5,-0.021838430049746227,2,2,0.35348035514313925,4,5,-0.600474194707221,3,3,2.3643410852713176,4,5,5.0,4,5,0.0,-1.6690557936913062,1,1,5.358462172967366,4.0,5.0,-0.013778311635254836,2.0,2.0,0.4742876068522338,4.0,5.0,-0.9285714285714286,1.0,1.0,2.3643410852713176,4.0,5.0,5.0,4.0,5.0,0.0,-1.537816778949502,1.0,1.0,5.502188339633877,4.0,5.0,-0.3952404581091188,1.0,1.0,0.2782728545910588,4.0,5.0,-0.3038485904339563,4.0,4.0,2.3643410852713176,4.0,5.0,5.0,4.0,5.0,0.0,-1.4413365516854246,1.0,1.0,5.998432003946382,4.0,5.0,-0.40250818416174816,1.0,1.0,0.29358213169461245,4.0,5.0,0.2951354679802956,4.0,5.0,2.3643410852713176,4.0,5.0,5.0,4.0,5.0,0.0,-1.552118496838095,1.0,1.0,5.664020102025156,4.0,5.0,-0.34772366812302424,1.0,1.0,0.26869363257548107,4.0,5.0,-0.15715844439248694,4.0,5.0,2.3643410852713176,4.0,5.0,5.0,4.0,5.0,0.0,-1.4641325033061316,1.0,1.0
63000050-024,8.08590905187073,4,5,0.5682236768293027,4,5,0.44251082543262293,4,5,-0.8914285714285716,1,1,2.6356589147286824,4,5,7.0,4,5,0.0,-1.6690557936913062,1,1,8.591332226372057,4.0,5.0,0.5167476194924238,4.0,5.0,0.5660281853861661,4.0,5.0,-0.5892857142857143,3.0,3.0,2.6356589147286824,4.0,5.0,7.0,4.0,5.0,0.0,-1.537816778949502,1.0,1.0,9.368258783756826,4.0,5.0,0.2203455869109845,3.0,3.0,0.397524948468406,4.0,5.0,-0.4439341146658221,3.0,4.0,2.6356589147286824,4.0,5.0,7.0,4.0,5.0,1.0,-1.4413365516854246,1.0,1.0,9.904329362652376,4.0,5.0,0.2576213084645508,3.0,3.0,0.45313069048443194,4.0,5.0,0.11003694581280798,4.0,5.0,2.6356589147286824,4.0,5.0,7.0,4.0,5.0,1.0,-1.552118496838095,1.0,1.0,9.359586464686968,4.0,5.0,0.35613754131387787,3.0,4.0,0.43090154709978773,4.0,5.0,-0.598979035149248,3.0,3.0,2.6356589147286824,4.0,5.0,7.0,4.0,5.0,1.0,-1.4641325033061316,1.0,1.0
63000050-018,5.233639534969727,4,5,0.5763038771562452,4,5,0.8176649841736701,4,5,-0.6114285714285718,3,3,1.12015503875969,2,3,4.0,3,4,1.0,-1.6690557936913062,1,1,5.173199457697977,4.0,5.0,0.5304501190036617,4.0,5.0,0.9175539360269842,4.0,5.0,-0.8571428571428571,1.0,1.0,1.12015503875969,2.0,3.0,4.0,3.0,4.0,1.0,-1.537816778949502,1.0,1.0,5.206422447718346,4.0,5.0,0.2287966027170194,3.0,3.0,0.7732292774709322,4.0,5.0,-0.4744219195438709,3.0,4.0,1.12015503875969,2.0,3.0,4.0,3.0,4.0,1.0,-1.4413365516854246,1.0,1.0,5.730291354527743,4.0,5.0,0.2929748069170375,3.0,4.0,0.7344585771176821,4.0,5.0,0.13482142857142848,4.0,5.0,1.12015503875969,2.0,3.0,4.0,3.0,4.0,1.0,-1.552118496838095,1.0,1.0,5.298858795253397,4.0,5.0,0.2695916424725133,3.0,4.0,0.6959006846642436,4.0,5.0,-0.32265606733691843,4.0,4.0,1.12015503875969,2.0,3.0,4.0,3.0,4.0,1.0,-1.4641325033061316,1.0,1.0
63000050-020,7.179264800583268,4,5,0.12451833870939366,2,3,-0.040184455398273755,4,5,-0.46857142857142886,3,4,2.2325581395348837,4,5,6.0,4,5,1.0,-1.6690557936913062,1,1,7.769402738953754,4.0,5.0,0.04856383349357707,2.0,2.0,0.8118118305890806,4.0,5.0,-0.7857142857142858,2.0,2.0,2.2325581395348837,4.0,5.0,6.0,4.0,5.0,1.0,-1.537816778949502,1.0,1.0,8.28350287373232,4.0,5.0,0.2134728624922011,3.0,3.0,0.7079341756871442,4.0,5.0,-0.429125752296484,3.0,4.0,2.2325581395348837,4.0,5.0,6.0,4.0,5.0,1.0,-1.4413365516854246,1.0,1.0,8.725003689006959,4.0,5.0,0.18689901503347545,3.0,3.0,0.6320697931814556,4.0,5.0,0.22559523809523807,4.0,5.0,2.2325581395348837,4.0,5.0,6.0,4.0,5.0,1.0,-1.552118496838095,1.0,1.0,8.18089478368477,4.0,5.0,0.21944287088647652,3.0,3.0,0.5997755556592473,4.0,5.0,-0.4067492790897046,3.0,4.0,2.2325581395348837,4.0,5.0,6.0,4.0,5.0,1.0,-1.4641325033061316,1.0,1.0
63000050-013,1.1811768195335248,1,1,0.36473978801553597,3,4,-0.011605735145078677,4,5,-0.6114285714285718,3,3,1.1085271317829457,2,3,2.0,2,2,0.0,-1.6690557936913062,1,1,2.5890691062071927,2.0,3.0,0.4449800623296336,4.0,5.0,0.18052154818697236,4.0,5.0,-0.6071428571428571,3.0,3.0,1.1085271317829457,2.0,3.0,2.0,2.0,2.0,1.0,-1.537816778949502,1.0,1.0,2.293700246334987,2.0,3.0,-0.03561071414587812,2.0,2.0,0.022905936290851303,4.0,5.0,-0.3607855559075074,3.0,4.0,1.1085271317829457,2.0,3.0,2.0,2.0,2.0,1.0,-1.4413365516854246,1.0,1.0,2.712360970838954,2.0,3.0,0.0046326053947434165,2.0,2.0,-0.011087904968619888,4.0,5.0,0.1624076354679802,4.0,5.0,1.1085271317829457,2.0,3.0,2.0,2.0,2.0,1.0,-1.552118496838095,1.0,1.0,2.355497327323538,2.0,3.0,0.00857746902170839,2.0,2.0,-0.013280241299605255,4.0,5.0,-0.28419452887538,4.0,5.0,1.1085271317829457,2.0,3.0,2.0,2.0,2.0,1.0,-1.4641325033061316,1.0,1.0
63000020-030,6.3520946324344045,4,5,-0.04890630892753639,2,2,-0.6964689735448679,2,2,-0.6742857142857147,2,3,2.248062015503876,4,5,6.0,4,5,1.0,-1.476306386311351,1,1,6.574214010699238,4.0,5.0,0.03217951377548928,2.0,2.0,-0.5512990472040576,2.0,3.0,-0.7142857142857142,2.0,2.0,2.248062015503876,4.0,5.0,6.0,4.0,5.0,1.0,-1.4404427570903544,1.0,1.0,6.163946952510654,4.0,5.0,-0.3220890563240778,1.0,1.0,-0.8177430990858341,2.0,2.0,-0.6416693063034528,2.0,3.0,2.248062015503876,4.0,5.0,6.0,4.0,5.0,1.0,-1.3026136012798561,1.0,1.0,6.589855055778977,4.0,5.0,-0.4616699727111262,1.0,1.0,-0.7453679838834986,2.0,2.0,-0.018452380952380887,4.0,5.0,2.248062015503876,4.0,5.0,6.0,4.0,5.0,1.0,-1.4327166221778924,1.0,1.0,6.360108067806287,4.0,5.0,-0.28609215103747165,1.0,1.0,-0.7348725075360094,2.0,2.0,-0.44560049879198815,3.0,4.0,2.248062015503876,4.0,5.0,6.0,4.0,5.0,1.0,-1.4213887903321183,1.0,1.0
63000020-031,6.654864487875716,4,5,0.4833879036225811,4,5,0.21354155306725492,4,5,-0.6742857142857147,2,3,2.1085271317829455,4,5,5.0,4,5,1.0,-1.476306386311351,1,1,6.75976238162054,4.0,5.0,0.37399154178393007,3.0,4.0,0.3069721794297329,4.0,5.0,-0.5892857142857142,3.0,3.0,2.1085271317829455,4.0,5.0,5.0,4.0,5.0,1.0,-1.4404427570903544,1.0,1.0,6.254932288652576,4.0,5.0,0.01290129218071999,2.0,2.0,0.07778677227221903,4.0,5.0,-0.6416693063034528,2.0,3.0,2.1085271317829455,4.0,5.0,5.0,4.0,5.0,1.0,-1.3026136012798561,1.0,1.0,6.838543974627885,4.0,5.0,0.10188105180450754,2.0,3.0,0.07930479417070468,4.0,5.0,-0.018452380952380887,4.0,5.0,2.1085271317829455,4.0,5.0,5.0,4.0,5.0,1.0,-1.4327166221778924,1.0,1.0,6.33009267101471,4.0,5.0,0.05549093409928402,2.0,2.0,0.0330638942565874,4.0,5.0,-0.44560049879198815,3.0,4.0,2.1085271317829455,4.0,5.0,5.0,4.0,5.0,1.0,-1.4213887903321183,1.0,1.0
63000020-024,3.608291528098928,3,4,0.35524426483285815,3,4,-0.5814104700239072,2,3,-0.8171428571428576,1,2,2.127906976744186,4,5,3.0,3,3,1.0,-1.476306386311351,1,1,3.860372639478682,3.0,4.0,0.24681169401787886,3.0,3.0,-0.3774747027644566,3.0,3.0,-0.6964285714285714,2.0,3.0,2.127906976744186,4.0,5.0,3.0,3.0,3.0,1.0,-1.4404427570903544,1.0,1.0,3.4147962197894355,3.0,4.0,-0.07916103314948301,1.0,2.0,-0.5484726445399819,2.0,3.0,-0.7828634779854293,2.0,2.0,2.127906976744186,4.0,5.0,3.0,3.0,3.0,1.0,-1.3026136012798561,1.0,1.0,3.854193364422072,3.0,4.0,-0.0925942214099242,1.0,2.0,-0.5801966932006357,2.0,3.0,-0.16820607553366174,4.0,5.0,2.127906976744186,4.0,5.0,3.0,3.0,3.0,1.0,-1.4327166221778924,1.0,1.0,3.393966883545972,3.0,4.0,-0.09086092113171026,1.0,2.0,-0.6332327400852538,2.0,3.0,-0.5884576416491311,3.0,3.0,2.127906976744186,4.0,5.0,3.0,3.0,3.0,1.0,-1.4213887903321183,1.0,1.0
63000020-004,4.839940026062866,4,5,0.2535683959102981,3,3,0.4553690463642512,4,5,-0.485714285714286,3,4,2.093023255813953,4,4,4.0,3,4,0.0,-1.476306386311351,1,1,5.181245745742071,4.0,5.0,0.24036554527130133,3.0,3.0,0.5740139874614567,4.0,5.0,-0.2857142857142857,4.0,5.0,2.093023255813953,4.0,4.0,4.0,3.0,4.0,0.0,-1.4404427570903544,1.0,1.0,5.907735809296317,4.0,5.0,-0.20306527447903405,1.0,1.0,0.4198529433369137,4.0,5.0,-0.09946151409566062,4.0,5.0,2.093023255813953,4.0,4.0,4.0,3.0,4.0,1.0,-1.3026136012798561,1.0,1.0,6.335889401316224,4.0,5.0,-0.1433454767575778,1.0,1.0,0.3916396565888072,4.0,5.0,0.4272885878489326,4.0,5.0,2.093023255813953,4.0,4.0,4.0,3.0,4.0,1.0,-1.4327166221778924,1.0,1.0,4.918767899270976,4.0,5.0,-0.14955081793547897,1.0,1.0,0.40089280912466607,4.0,5.0,-0.004208557400046775,4.0,5.0,2.093023255813953,4.0,4.0,4.0,3.0,4.0,0.0,-1.4213887903321183,1.0,1.0
63000020-025,2.8908868526784084,3,3,0.4875070928223799,4,5,-1.5512330121936388,1,1,-0.8171428571428576,1,2,2.248062015503876,4,5,3.0,3,3,1.0,-1.476306386311351,1,1,2.13711810411739,2.0,2.0,0.3943963417002894,4.0,4.0,-1.3684689245678499,1.0,1.0,-0.6964285714285714,2.0,3.0,2.248062015503876,4.0,5.0,3.0,3.0,3.0,0.0,-1.4404427570903544,1.0,1.0,2.5792312211973796,2.0,3.0,0.03635090995133654,2.0,2.0,-1.5953143810901091,1.0,1.0,-0.8072537218878684,1.0,2.0,2.248062015503876,4.0,5.0,3.0,3.0,3.0,1.0,-1.3026136012798561,1.0,1.0,2.893801563429471,3.0,3.0,-0.17001452851529308,1.0,1.0,-1.5729065591808906,1.0,1.0,-0.17862274220032842,4.0,5.0,2.248062015503876,4.0,5.0,3.0,3.0,3.0,1.0,-1.4327166221778924,1.0,1.0,2.7282345110377784,2.0,3.0,-0.08709025673115403,1.0,2.0,-1.4157986171721335,1.0,1.0,-0.5955498402306914,3.0,3.0,2.248062015503876,4.0,5.0,3.0,3.0,3.0,1.0,-1.4213887903321183,1.0,1.0
63000020-013,4.209040416148939,3,4,0.020933037400539034,2,2,-0.5577567775759074,2,3,-0.9600000000000004,1,1,2.182170542635659,4,5,5.0,4,5,0.0,-1.476306386311351,1,1,4.4494853670298,4.0,4.0,-0.08788673259940627,1.0,2.0,-0.32935568591609854,3.0,4.0,-0.8749999999999999,1.0,1.0,2.182170542635659,4.0,5.0,5.0,4.0,5.0,0.0,-1.4404427570903544,1.0,1.0,4.005676029513682,3.0,4.0,-0.4013082877313938,1.0,1.0,-0.5257877017160472,2.0,3.0,-0.9467849223946785,1.0,1.0,2.182170542635659,4.0,5.0,5.0,4.0,5.0,0.0,-1.3026136012798561,1.0,1.0,4.452748840741277,4.0,4.0,-0.4422910945283147,1.0,1.0,-0.5503909966824281,2.0,3.0,-0.3040229885057471,4.0,4.0,2.182170542635659,4.0,5.0,5.0,4.0,5.0,0.0,-1.4327166221778924,1.0,1.0,4.127908819566352,3.0,4.0,-0.4064193337142695,1.0,1.0,-0.5106870960223724,2.0,3.0,-0.7157665030005456,2.0,2.0,2.182170542635659,4.0,5.0,5.0,4.0,5.0,0.0,-1.4213887903321183,1.0,1.0
63000020-012,3.604757130334847,3,4,0.282082233217368,3,4,-0.36117375533085894,3,4,-0.9600000000000004,1,1,2.1201550387596897,4,5,4.0,3,4,0.0,-1.476306386311351,1,1,3.742361186313747,3.0,4.0,0.1663422505600497,2.0,3.0,-0.22869334591563828,3.0,4.0,-0.8749999999999999,1.0,1.0,2.1201550387596897,4.0,5.0,4.0,3.0,4.0,0.0,-1.4404427570903544,1.0,1.0,4.336834361782602,4.0,4.0,-0.17258365114784846,1.0,1.0,-0.41011898995958285,3.0,3.0,-0.8980044345898004,1.0,1.0,2.1201550387596897,4.0,5.0,4.0,3.0,4.0,1.0,-1.3026136012798561,1.0,1.0,3.8616225344770916,3.0,4.0,-0.11981608293934233,1.0,2.0,-0.4228101439929496,3.0,3.0,-0.2831896551724138,4.0,5.0,2.1201550387596897,4.0,5.0,4.0,3.0,4.0,0.0,-1.4327166221778924,1.0,1.0,3.50891098455792,3.0,4.0,-0.11101368441358228,1.0,2.0,-0.3772594736186442,3.0,3.0,-0.7015821058374249,2.0,2.0,2.1201550387596897,4.0,5.0,4.0,3.0,4.0,0.0,-1.4213887903321183,1.0,1.0
63000020-032,3.514433714516211,3,4,0.3346783539952324,3,4,0.09391335259091282,4,5,-0.6742857142857147,2,3,2.2364341085271318,4,5,2.0,2,2,1.0,-1.476306386311351,1,1,3.5622012166917,3.0,4.0,0.25598404832427535,3.0,3.0,0.22451153121636136,4.0,5.0,-0.7142857142857142,2.0,2.0,2.2364341085271318,4.0,5.0,2.0,2.0,2.0,1.0,-1.4404427570903544,1.0,1.0,3.4786435567669596,3.0,4.0,0.09389041660077327,2.0,3.0,0.026083092215711423,4.0,5.0,-0.5751504592968008,3.0,3.0,2.2364341085271318,4.0,5.0,2.0,2.0,2.0,1.0,-1.3026136012798561,1.0,1.0,3.5766528823259764,3.0,4.0,-0.17699384917005223,1.0,1.0,-0.0383712474640483,4.0,5.0,-0.011699507389162478,4.0,5.0,2.2364341085271318,4.0,5.0,2.0,2.0,2.0,1.0,-1.4327166221778924,1.0,1.0,3.226217349428924,3.0,3.0,-0.06810834673971658,2.0,2.0,-0.06529915596760866,4.0,4.0,-0.45542046605876396,3.0,4.0,2.2364341085271318,4.0,5.0,2.0,2.0,2.0,1.0,-1.4213887903321183,1.0,1.0
63000020-010,2.249182084006599,2,2,0.12879576089019806,2,3,-0.5208266704172091,2,3,-0.9600000000000004,1,1,2.0775193798449614,4,4,3.0,3,3,0.0,-1.476306386311351,1,1,2.5523233134107293,2.0,3.0,0.16395199835054813,2.0,3.0,-0.3737053076944259,3.0,3.0,-0.8749999999999999,1.0,1.0,2.0775193798449614,4.0,4.0,3.0,3.0,3.0,0.0,-1.4404427570903544,1.0,1.0,3.0840394640030904,3.0,3.0,-0.12975093925302422,1.0,2.0,-0.6143304529143121,2.0,3.0,-0.9467849223946785,1.0,1.0,2.0775193798449614,4.0,4.0,3.0,3.0,3.0,1.0,-1.3026136012798561,1.0,1.0,2.519641608251698,2.0,3.0,-0.18468900443530245,1.0,1.0,-0.6364491564743213,2.0,3.0,-0.3040229885057471,4.0,4.0,2.0775193798449614,4.0,4.0,3.0,3.0,3.0,0.0,-1.4327166221778924,1.0,1.0,2.253912552162166,2.0,2.0,-0.12111604881761609,1.0,2.0,-0.5653354855325148,2.0,3.0,-0.7157665030005456,2.0,2.0,2.0775193798449614,4.0,4.0,3.0,3.0,3.0,0.0,-1.4213887903321183,1.0,1.0
63000020-037,2.6809496316112305,2,3,0.14233059741030935,2,3,-0.13668033807023044,4,4,-0.9142857142857145,1,1,2.065891472868217,4,4,2.0,2,2,1.0,-1.476306386311351,1,1,2.9832188906297983,3.0,3.0,0.04534696215441408,2.0,2.0,0.026708926983236014,4.0,5.0,-0.7142857142857142,2.0,2.0,2.065891472868217,4.0,4.0,2.0,2.0,2.0,1.0,-1.4404427570903544,1.0,1.0,2.7898675037788956,3.0,3.0,-0.23828035674474246,1.0,1.0,-0.2070970683976337,3.0,4.0,-0.5280329426670891,3.0,4.0,2.065891472868217,4.0,4.0,2.0,2.0,2.0,1.0,-1.3026136012798561,1.0,1.0,2.2063132381589767,2.0,2.0,-0.2851796255832102,1.0,1.0,-0.15771236461644644,3.0,4.0,0.016030377668308837,4.0,5.0,2.065891472868217,4.0,4.0,2.0,2.0,2.0,0.0,-1.4327166221778924,1.0,1.0,1.8070075110334627,2.0,2.0,-0.23209626488096607,1.0,1.0,-0.18543943347070801,3.0,4.0,-0.4199594731509625,3.0,4.0,2.065891472868217,4.0,4.0,2.0,2.0,2.0,0.0,-1.4213887903321183,1.0,1.0
63000020-017,4.135719550244971,3,4,-0.15656840895832014,1,1,-0.46077442524947637,3,3,-0.8171428571428576,1,2,2.046511627906977,4,4,5.0,4,5,0.0,-1.476306386311351,1,1,4.256142192550442,3.0,4.0,-0.30007472803262114,1.0,1.0,-0.3177090930907017,3.0,4.0,-0.7321428571428571,2.0,2.0,2.046511627906977,4.0,4.0,5.0,4.0,5.0,0.0,-1.4404427570903544,1.0,1.0,3.6482041713537265,3.0,4.0,-0.6322649024099966,1.0,1.0,-0.5913193551440439,2.0,3.0,-0.872109597719354,1.0,1.0,2.046511627906977,4.0,4.0,5.0,4.0,5.0,0.0,-1.3026136012798561,1.0,1.0,4.077475110848295,3.0,4.0,-0.7945291054324702,1.0,1.0,-0.566831840351439,2.0,3.0,-0.1749589490968801,4.0,5.0,2.046511627906977,4.0,4.0,5.0,4.0,5.0,0.0,-1.4327166221778924,1.0,1.0,3.8719681966259545,3.0,4.0,-0.6422767649209062,1.0,1.0,-0.5379685158845953,2.0,3.0,-0.5729093601434028,3.0,3.0,2.046511627906977,4.0,4.0,5.0,4.0,5.0,0.0,-1.4213887903321183,1.0,1.0
63000020-016,5.306725011139622,4,5,0.22652720867517706,3,3,-0.7038723339263073,2,2,-0.8171428571428576,1,2,2.0775193798449614,4,4,6.0,4,5,0.0,-1.476306386311351,1,1,5.606658174845624,4.0,5.0,0.2512244609523969,3.0,3.0,-0.5495000517185232,2.0,3.0,-0.7321428571428571,2.0,2.0,2.0775193798449614,4.0,4.0,6.0,4.0,5.0,0.0,-1.4404427570903544,1.0,1.0,6.085397935329276,4.0,5.0,-0.12297156506114748,1.0,2.0,-0.7432071682602053,2.0,2.0,-0.8233291099144758,1.0,2.0,2.0775193798449614,4.0,4.0,6.0,4.0,5.0,1.0,-1.3026136012798561,1.0,1.0,5.5387632719053945,4.0,5.0,-0.23548196653673886,1.0,1.0,-0.7164319034613897,2.0,2.0,-0.15412561576354677,4.0,5.0,2.0775193798449614,4.0,4.0,6.0,4.0,5.0,0.0,-1.4327166221778924,1.0,1.0,5.273721580712231,4.0,5.0,-0.17054847032350479,1.0,1.0,-0.6531355754968247,2.0,3.0,-0.5587249629802821,3.0,3.0,2.0775193798449614,4.0,4.0,6.0,4.0,5.0,0.0,-1.4213887903321183,1.0,1.0
63000020-020,3.7913374836322933,3,4,-0.051591917370628515,2,2,0.07436314058116122,4,5,-0.8171428571428576,1,2,2.062015503875969,4,4,4.0,3,4,0.0,-1.476306386311351,1,1,3.9930019277207833,3.0,4.0,-0.08381793531204468,1.0,2.0,0.1873899733900704,4.0,5.0,-0.7321428571428571,2.0,2.0,2.062015503875969,4.0,4.0,4.0,3.0,4.0,0.0,-1.4404427570903544,1.0,1.0,3.5995562628459727,3.0,4.0,-0.4460820648738355,1.0,1.0,0.04470965920668596,4.0,5.0,-0.7584732340829903,2.0,2.0,2.062015503875969,4.0,4.0,4.0,3.0,4.0,0.0,-1.3026136012798561,1.0,1.0,3.9235528360389926,3.0,4.0,-0.5975232813594588,1.0,1.0,0.03914997790070357,4.0,5.0,-0.14737274220032842,4.0,5.0,2.062015503875969,4.0,4.0,4.0,3.0,4.0,0.0,-1.4327166221778924,1.0,1.0,3.617067679663663,3.0,4.0,-0.48152769210684637,1.0,1.0,0.01805750554954877,4.0,5.0,-0.56008884732289,3.0,3.0,2.062015503875969,4.0,4.0,4.0,3.0,4.0,0.0,-1.4213887903321183,1.0,1.0
63000020-027,3.3302124472040813,3,4,0.22001230688696793,3,3,-0.6196064301821664,2,3,-0.8171428571428576,1,2,2.0232558139534884,4,4,3.0,3,3,1.0,-1.476306386311351,1,1,2.637509138839098,2.0,3.0,0.21958925040168992,3.0,3.0,-0.46846459699715387,3.0,3.0,-0.6964285714285714,2.0,3.0,2.0232558139534884,4.0,4.0,3.0,3.0,3.0,0.0,-1.4404427570903544,1.0,1.0,3.167414776093176,3.0,3.0,-0.15324340349747997,1.0,1.0,-0.6659010429024251,2.0,2.0,-0.7340829901805512,2.0,2.0,2.0232558139534884,4.0,4.0,3.0,3.0,3.0,1.0,-1.3026136012798561,1.0,1.0,2.6225554686305563,2.0,3.0,-0.1368080023941324,1.0,1.0,-0.6942196452172456,2.0,2.0,-0.13695607553366174,4.0,5.0,2.0232558139534884,4.0,4.0,3.0,3.0,3.0,0.0,-1.4327166221778924,1.0,1.0,2.256684732486462,2.0,2.0,-0.11612590036864706,1.0,2.0,-0.6689675434433712,2.0,2.0,-0.56008884732289,3.0,3.0,2.0232558139534884,4.0,4.0,3.0,3.0,3.0,0.0,-1.4213887903321183,1.0,1.0
