COUNTYNAME,TOWNNAME,VILLNAME,fire,police,primary,secondary,gym,area,ID,名稱
新北市,永和區,,"1","1","1","1","1","1755364",64|63|11,台北市立聯合醫院萬華中醫門診部
新北市,永和區,,"1","1","1","1","1","1755364",64|63|60,台北市立聯合醫院萬華中醫門診部
臺北市,萬華區,騰雲里,"1","1","1","1",,"478980",64|63|60,台北市立聯合醫院萬華中醫門診部
新北市,永和區,,"1","1","1","1","1","1755364",64|63|60|11,台北市立聯合醫院萬華中醫門診部
臺北市,萬華區,凌霄里,,"1","1","1",,"31922",68|60,台北市立聯合醫院萬華中醫門診部
臺北市,萬華區,新和里,"1","1","1","1",,"110795",68|60,台北市立聯合醫院萬華中醫門診部
臺北市,中正區,忠勤里,"1","1","1","1",,"99784",68|60,台北市立聯合醫院萬華中醫門診部
臺北市,中正區,廈安里,"1","1","1","1",,"82399",70|60,台北市立聯合醫院萬華中醫門診部
臺北市,萬華區,忠德里,"1","1","1","1",,"84381",70|68,台北市立聯合醫院萬華中醫門診部
臺北市,萬華區,和德里,"1","1","1","1",,"232340",70|68,台北市立聯合醫院萬華中醫門診部
臺北市,萬華區,日善里,"1","1","1","1",,"177722",70|68,台北市立聯合醫院萬華中醫門診部
臺北市,萬華區,新安里,"1","1","1","1",,"100498",70|68,台北市立聯合醫院萬華中醫門診部
臺北市,萬華區,新忠里,"1","1","1","1",,"45097",70|68,台北市立聯合醫院萬華中醫門診部
臺北市,中正區,忠勤里,"1","1","1","1",,"99784",70|68,台北市立聯合醫院萬華中醫門診部
臺北市,萬華區,和平里,"1","1","1","1",,"141961",70|68,台北市立聯合醫院萬華中醫門診部
臺北市,萬華區,雙園里,"1","1","1","1",,"154396",70|68,台北市立聯合醫院萬華中醫門診部
臺北市,中正區,廈安里,"1","1","1","1",,"82399",70|68,台北市立聯合醫院萬華中醫門診部
臺北市,萬華區,綠堤里,"1","1","1","1",,"172250",70|68,台北市立聯合醫院萬華中醫門診部
臺北市,萬華區,頂碩里,"1","1","1","1",,"162940",70|68,台北市立聯合醫院萬華中醫門診部
臺北市,萬華區,糖廍里,"1","1","1","1",,"151493",70|68,台北市立聯合醫院萬華中醫門診部
臺北市,萬華區,富福里,"1","1","1","1",,"194817",70|68,台北市立聯合醫院萬華中醫門診部
臺北市,萬華區,富福里,"1","1","1","1",,"194817",70|69,台北市立聯合醫院萬華中醫門診部
新北市,板橋區,光復里,"1","1","1",,,"388366",,台北市立聯合醫院萬華中醫門診部
新北市,板橋區,振義里,"1","1",,"1",,"296010",,台北市立聯合醫院萬華中醫門診部
臺北市,萬華區,榮德里,"1","1","1",,,"185549",,台北市立聯合醫院萬華中醫門診部
臺北市,萬華區,華中里,"1","1","1",,,"592310",,台北市立聯合醫院萬華中醫門診部
臺北市,萬華區,興德里,"1","1","1",,,"660268",,台北市立聯合醫院萬華中醫門診部
臺北市,萬華區,日祥里,"1","1","1",,,"180532",,台北市立聯合醫院萬華中醫門診部
臺北市,萬華區,銘德里,"1","1","1",,,"141843",,台北市立聯合醫院萬華中醫門診部
臺北市,萬華區,保德里,"1","1","1","1",,"70625",,台北市立聯合醫院萬華中醫門診部
臺北市,萬華區,孝德里,"1","1","1","1",,"96392",,台北市立聯合醫院萬華中醫門診部
臺北市,萬華區,壽德里,"1","1","1","1",,"84796",,台北市立聯合醫院萬華中醫門診部
臺北市,萬華區,忠貞里,"1","1","1","1",,"51471",,台北市立聯合醫院萬華中醫門診部
臺北市,萬華區,全德里,"1","1","1","1",,"108740",,台北市立聯合醫院萬華中醫門診部
臺北市,萬華區,錦德里,"1","1","1","1",,"146758",,台北市立聯合醫院萬華中醫門診部
臺北市,萬華區,華江里,"1","1","1","1",,"525901",,台北市立聯合醫院萬華中醫門診部
新北市,三重區,,"1","1","1","1","1","6170480",14|7,臺北市立聯合醫院昆明院區
臺北市,中正區,南門里,"1","1","1","1",,"321024",61|60,臺北市立聯合醫院昆明院區
臺北市,中正區,建國里,"1","1","1","1","1","599128",61|60,臺北市立聯合醫院昆明院區
臺北市,中正區,黎明里,"1","1","1","1","1","617512",61|60,臺北市立聯合醫院昆明院區
臺北市,中正區,南門里,"1","1","1","1",,"321024",63|60,臺北市立聯合醫院昆明院區
臺北市,中正區,建國里,"1","1","1","1","1","599128",63|60,臺北市立聯合醫院昆明院區
臺北市,中正區,南門里,"1","1","1","1",,"321024",63|61|60,臺北市立聯合醫院昆明院區
臺北市,中正區,建國里,"1","1","1","1","1","599128",63|61|60,臺北市立聯合醫院昆明院區
臺北市,中正區,南門里,"1","1","1","1",,"321024",64|60,臺北市立聯合醫院昆明院區
臺北市,中正區,南門里,"1","1","1","1",,"321024",64|63|60,臺北市立聯合醫院昆明院區
臺北市,中正區,建國里,"1","1","1","1","1","599128",64|63|60,臺北市立聯合醫院昆明院區
臺北市,中正區,南門里,"1","1","1","1",,"321024",64|63|61|60,臺北市立聯合醫院昆明院區
臺北市,中正區,建國里,"1","1","1","1","1","599128",64|63|61|60,臺北市立聯合醫院昆明院區
新北市,三重區,,"1","1","1","1","1","6170480",65|8,臺北市立聯合醫院昆明院區
臺北市,大同區,建功里,"1","1","1","1",,"122633",66|56,臺北市立聯合醫院昆明院區
臺北市,中正區,光復里,"1","1","1","1","1","310918",66|61,臺北市立聯合醫院昆明院區
臺北市,中正區,黎明里,"1","1","1","1","1","617512",66|61,臺北市立聯合醫院昆明院區
新北市,三重區,,"1","1","1","1","1","6170480",67|65|8,臺北市立聯合醫院昆明院區
臺北市,中正區,南門里,"1","1","1","1",,"321024",69|60,臺北市立聯合醫院昆明院區
臺北市,中正區,愛國里,"1","1","1","1",,"80910",69|60,臺北市立聯合醫院昆明院區
臺北市,中正區,建國里,"1","1","1","1","1","599128",69|60,臺北市立聯合醫院昆明院區
臺北市,中正區,建國里,"1","1","1","1","1","599128",69|61,臺北市立聯合醫院昆明院區
臺北市,中正區,黎明里,"1","1","1","1","1","617512",69|61,臺北市立聯合醫院昆明院區
臺北市,中正區,建國里,"1","1","1","1","1","599128",69|61|60,臺北市立聯合醫院昆明院區
臺北市,中正區,黎明里,"1","1","1","1","1","617512",69|61|60,臺北市立聯合醫院昆明院區
臺北市,大同區,玉泉里,"1","1","1","1","1","327650",69|66,臺北市立聯合醫院昆明院區
臺北市,大同區,建功里,"1","1","1","1",,"122633",69|66,臺北市立聯合醫院昆明院區
臺北市,中正區,光復里,"1","1","1","1","1","310918",69|66,臺北市立聯合醫院昆明院區
新北市,三重區,,"1","1","1","1","1","6170480",69|66,臺北市立聯合醫院昆明院區
臺北市,萬華區,新起里,"1","1","1","1",,"126786",69|66,臺北市立聯合醫院昆明院區
臺北市,中正區,建國里,"1","1","1","1","1","599128",69|66,臺北市立聯合醫院昆明院區
臺北市,萬華區,西門里,"1","1","1",,"1","140212",69|66,臺北市立聯合醫院昆明院區
臺北市,萬華區,萬壽里,"1","1","1",,"1","178190",69|66,臺北市立聯合醫院昆明院區
臺北市,中正區,黎明里,"1","1","1","1","1","617512",69|66,臺北市立聯合醫院昆明院區
臺北市,萬華區,福星里,"1","1","1","1","1","233929",69|66,臺北市立聯合醫院昆明院區
臺北市,大同區,永樂里,"1","1","1","1",,"223950",69|66,臺北市立聯合醫院昆明院區
臺北市,中正區,光復里,"1","1","1","1","1","310918",69|66|61,臺北市立聯合醫院昆明院區
臺北市,中正區,建國里,"1","1","1","1","1","599128",69|66|61,臺北市立聯合醫院昆明院區
臺北市,中正區,黎明里,"1","1","1","1","1","617512",69|66|61,臺北市立聯合醫院昆明院區
臺北市,中正區,南門里,"1","1","1","1",,"321024",70|60,臺北市立聯合醫院昆明院區
臺北市,中正區,愛國里,"1","1","1","1",,"80910",70|60,臺北市立聯合醫院昆明院區
臺北市,萬華區,富福里,"1","1","1","1",,"194817",70|68,臺北市立聯合醫院昆明院區
新北市,三重區,,"1","1","1","1","1","6170480",70|69,臺北市立聯合醫院昆明院區
臺北市,萬華區,富福里,"1","1","1","1",,"194817",70|69,臺北市立聯合醫院昆明院區
臺北市,中正區,南門里,"1","1","1","1",,"321024",70|69,臺北市立聯合醫院昆明院區
臺北市,中正區,愛國里,"1","1","1","1",,"80910",70|69,臺北市立聯合醫院昆明院區
臺北市,萬華區,仁德里,"1","1","1","1",,"108984",70|69,臺北市立聯合醫院昆明院區
臺北市,萬華區,福音里,"1","1","1","1",,"111524",70|69,臺北市立聯合醫院昆明院區
臺北市,萬華區,富民里,"1","1","1","1",,"112503",70|69,臺北市立聯合醫院昆明院區
臺北市,萬華區,新起里,"1","1","1","1",,"126786",70|69,臺北市立聯合醫院昆明院區
臺北市,中正區,建國里,"1","1","1","1","1","599128",70|69,臺北市立聯合醫院昆明院區
臺北市,萬華區,柳鄉里,"1","1","1","1",,"707149",70|69,臺北市立聯合醫院昆明院區
臺北市,萬華區,青山里,"1","1","1",,,"347914",70|69,臺北市立聯合醫院昆明院區
臺北市,萬華區,西門里,"1","1","1",,"1","140212",70|69,臺北市立聯合醫院昆明院區
臺北市,萬華區,菜園里,"1","1","1",,,"315159",70|69,臺北市立聯合醫院昆明院區
臺北市,萬華區,萬壽里,"1","1","1",,"1","178190",70|69,臺北市立聯合醫院昆明院區
臺北市,中正區,南門里,"1","1","1","1",,"321024",70|69|60,臺北市立聯合醫院昆明院區
臺北市,中正區,愛國里,"1","1","1","1",,"80910",70|69|60,臺北市立聯合醫院昆明院區
新北市,三重區,,"1","1","1","1","1","6170480",70|69|66,臺北市立聯合醫院昆明院區
臺北市,萬華區,西門里,"1","1","1",,"1","140212",70|69|66,臺北市立聯合醫院昆明院區
臺北市,萬華區,菜園里,"1","1","1",,,"315159",70|69|66,臺北市立聯合醫院昆明院區
臺北市,萬華區,萬壽里,"1","1","1",,"1","178190",70|69|66,臺北市立聯合醫院昆明院區
新北市,三重區,,"1","1","1","1","1","6170480",14|7,台北仁濟院附設仁濟醫院 舊院區
臺北市,中正區,南門里,"1","1","1","1",,"321024",61|60,台北仁濟院附設仁濟醫院 舊院區
臺北市,中正區,建國里,"1","1","1","1","1","599128",61|60,台北仁濟院附設仁濟醫院 舊院區
臺北市,中正區,南門里,"1","1","1","1",,"321024",63|60,台北仁濟院附設仁濟醫院 舊院區
臺北市,中正區,建國里,"1","1","1","1","1","599128",63|60,台北仁濟院附設仁濟醫院 舊院區
臺北市,中正區,南門里,"1","1","1","1",,"321024",63|61|60,台北仁濟院附設仁濟醫院 舊院區
臺北市,中正區,建國里,"1","1","1","1","1","599128",63|61|60,台北仁濟院附設仁濟醫院 舊院區
臺北市,中正區,南門里,"1","1","1","1",,"321024",64|60,台北仁濟院附設仁濟醫院 舊院區
臺北市,中正區,南門里,"1","1","1","1",,"321024",64|63|60,台北仁濟院附設仁濟醫院 舊院區
臺北市,中正區,建國里,"1","1","1","1","1","599128",64|63|60,台北仁濟院附設仁濟醫院 舊院區
臺北市,中正區,南門里,"1","1","1","1",,"321024",64|63|61|60,台北仁濟院附設仁濟醫院 舊院區
臺北市,中正區,建國里,"1","1","1","1","1","599128",64|63|61|60,台北仁濟院附設仁濟醫院 舊院區
新北市,三重區,,"1","1","1","1","1","6170480",65|8,台北仁濟院附設仁濟醫院 舊院區
新北市,三重區,,"1","1","1","1","1","6170480",67|65|8,台北仁濟院附設仁濟醫院 舊院區
臺北市,中正區,忠勤里,"1","1","1","1",,"99784",68|60,台北仁濟院附設仁濟醫院 舊院區
臺北市,中正區,南門里,"1","1","1","1",,"321024",69|60,台北仁濟院附設仁濟醫院 舊院區
臺北市,中正區,愛國里,"1","1","1","1",,"80910",69|60,台北仁濟院附設仁濟醫院 舊院區
臺北市,中正區,建國里,"1","1","1","1","1","599128",69|60,台北仁濟院附設仁濟醫院 舊院區
臺北市,中正區,建國里,"1","1","1","1","1","599128",69|61,台北仁濟院附設仁濟醫院 舊院區
臺北市,中正區,建國里,"1","1","1","1","1","599128",69|61|60,台北仁濟院附設仁濟醫院 舊院區
新北市,三重區,,"1","1","1","1","1","6170480",69|66,台北仁濟院附設仁濟醫院 舊院區
臺北市,萬華區,新起里,"1","1","1","1",,"126786",69|66,台北仁濟院附設仁濟醫院 舊院區
臺北市,中正區,建國里,"1","1","1","1","1","599128",69|66,台北仁濟院附設仁濟醫院 舊院區
臺北市,萬華區,西門里,"1","1","1",,"1","140212",69|66,台北仁濟院附設仁濟醫院 舊院區
臺北市,萬華區,萬壽里,"1","1","1",,"1","178190",69|66,台北仁濟院附設仁濟醫院 舊院區
臺北市,中正區,建國里,"1","1","1","1","1","599128",69|66|61,台北仁濟院附設仁濟醫院 舊院區
臺北市,中正區,廈安里,"1","1","1","1",,"82399",70|60,台北仁濟院附設仁濟醫院 舊院區
臺北市,中正區,南門里,"1","1","1","1",,"321024",70|60,台北仁濟院附設仁濟醫院 舊院區
臺北市,中正區,愛國里,"1","1","1","1",,"80910",70|60,台北仁濟院附設仁濟醫院 舊院區
臺北市,萬華區,忠德里,"1","1","1","1",,"84381",70|68,台北仁濟院附設仁濟醫院 舊院區
臺北市,萬華區,和德里,"1","1","1","1",,"232340",70|68,台北仁濟院附設仁濟醫院 舊院區
臺北市,萬華區,日善里,"1","1","1","1",,"177722",70|68,台北仁濟院附設仁濟醫院 舊院區
臺北市,萬華區,新安里,"1","1","1","1",,"100498",70|68,台北仁濟院附設仁濟醫院 舊院區
臺北市,萬華區,新忠里,"1","1","1","1",,"45097",70|68,台北仁濟院附設仁濟醫院 舊院區
臺北市,中正區,忠勤里,"1","1","1","1",,"99784",70|68,台北仁濟院附設仁濟醫院 舊院區
臺北市,萬華區,和平里,"1","1","1","1",,"141961",70|68,台北仁濟院附設仁濟醫院 舊院區
臺北市,萬華區,雙園里,"1","1","1","1",,"154396",70|68,台北仁濟院附設仁濟醫院 舊院區
臺北市,中正區,廈安里,"1","1","1","1",,"82399",70|68,台北仁濟院附設仁濟醫院 舊院區
臺北市,萬華區,綠堤里,"1","1","1","1",,"172250",70|68,台北仁濟院附設仁濟醫院 舊院區
臺北市,萬華區,頂碩里,"1","1","1","1",,"162940",70|68,台北仁濟院附設仁濟醫院 舊院區
臺北市,萬華區,糖廍里,"1","1","1","1",,"151493",70|68,台北仁濟院附設仁濟醫院 舊院區
臺北市,萬華區,富福里,"1","1","1","1",,"194817",70|68,台北仁濟院附設仁濟醫院 舊院區
新北市,三重區,,"1","1","1","1","1","6170480",70|69,台北仁濟院附設仁濟醫院 舊院區
臺北市,萬華區,富福里,"1","1","1","1",,"194817",70|69,台北仁濟院附設仁濟醫院 舊院區
臺北市,中正區,南門里,"1","1","1","1",,"321024",70|69,台北仁濟院附設仁濟醫院 舊院區
臺北市,中正區,愛國里,"1","1","1","1",,"80910",70|69,台北仁濟院附設仁濟醫院 舊院區
臺北市,萬華區,仁德里,"1","1","1","1",,"108984",70|69,台北仁濟院附設仁濟醫院 舊院區
臺北市,萬華區,福音里,"1","1","1","1",,"111524",70|69,台北仁濟院附設仁濟醫院 舊院區
臺北市,萬華區,富民里,"1","1","1","1",,"112503",70|69,台北仁濟院附設仁濟醫院 舊院區
臺北市,萬華區,新起里,"1","1","1","1",,"126786",70|69,台北仁濟院附設仁濟醫院 舊院區
臺北市,中正區,建國里,"1","1","1","1","1","599128",70|69,台北仁濟院附設仁濟醫院 舊院區
臺北市,萬華區,柳鄉里,"1","1","1","1",,"707149",70|69,台北仁濟院附設仁濟醫院 舊院區
臺北市,萬華區,青山里,"1","1","1",,,"347914",70|69,台北仁濟院附設仁濟醫院 舊院區
臺北市,萬華區,西門里,"1","1","1",,"1","140212",70|69,台北仁濟院附設仁濟醫院 舊院區
臺北市,萬華區,菜園里,"1","1","1",,,"315159",70|69,台北仁濟院附設仁濟醫院 舊院區
臺北市,萬華區,萬壽里,"1","1","1",,"1","178190",70|69,台北仁濟院附設仁濟醫院 舊院區
臺北市,中正區,南門里,"1","1","1","1",,"321024",70|69|60,台北仁濟院附設仁濟醫院 舊院區
臺北市,中正區,愛國里,"1","1","1","1",,"80910",70|69|60,台北仁濟院附設仁濟醫院 舊院區
新北市,三重區,,"1","1","1","1","1","6170480",70|69|66,台北仁濟院附設仁濟醫院 舊院區
臺北市,萬華區,西門里,"1","1","1",,"1","140212",70|69|66,台北仁濟院附設仁濟醫院 舊院區
臺北市,萬華區,菜園里,"1","1","1",,,"315159",70|69|66,台北仁濟院附設仁濟醫院 舊院區
臺北市,萬華區,萬壽里,"1","1","1",,"1","178190",70|69|66,台北仁濟院附設仁濟醫院 舊院區
臺北市,萬華區,華江里,"1","1","1","1",,"525901",,台北仁濟院附設仁濟醫院 舊院區
臺北市,大安區,黎和里,"1","1",,,,"496954",49|47,臺北市立萬芳醫院
臺北市,文山區,萬美里,"1","1","1",,"1","728846",71|49,臺北市立萬芳醫院
臺北市,文山區,興泰里,"1","1","1","1",,"454899",71|49,臺北市立萬芳醫院
臺北市,文山區,興昌里,"1","1","1",,"1","586418",71|49,臺北市立萬芳醫院
臺北市,大安區,黎和里,"1","1",,,,"496954",71|49,臺北市立萬芳醫院
臺北市,文山區,景東里,"1","1","1","1",,"266349",73|18,臺北市立萬芳醫院
臺北市,文山區,木柵里,"1","1","1","1","1","560900",,臺北市立萬芳醫院
臺北市,文山區,興家里,"1","1","1",,"1","159113",,臺北市立萬芳醫院
臺北市,文山區,興得里,"1","1","1",,"1","623307",,臺北市立萬芳醫院
臺北市,文山區,興安里,"1","1","1","1",,"233611",,臺北市立萬芳醫院
臺北市,文山區,興業里,,"1","1","1",,"127986",,臺北市立萬芳醫院
臺北市,文山區,明義里,"1","1","1","1",,"218502",,臺北市立萬芳醫院
臺北市,文山區,華興里,"1","1","1","1",,"620355",,臺北市立萬芳醫院
臺北市,文山區,明興里,"1","1","1","1","1","207020",,臺北市立萬芳醫院
臺北市,文山區,興光里,"1","1","1",,"1","359347",,臺北市立萬芳醫院
臺北市,文山區,萬芳里,"1","1","1",,,"373786",,臺北市立萬芳醫院
臺北市,文山區,興邦里,,"1","1","1",,"204694",,臺北市立萬芳醫院
臺北市,文山區,興旺里,"1","1","1","1",,"464373",,臺北市立萬芳醫院
臺北市,文山區,木柵里,"1","1","1","1","1","560900",,台北市立聯合醫院政大門診部
臺北市,文山區,政大里,,"1","1","1",,"2789073",,台北市立聯合醫院政大門診部
臺北市,文山區,老泉里,"1","1","1","1",,"3774481",,台北市立聯合醫院政大門診部
臺北市,文山區,樟腳里,"1","1","1","1",,"178920",,台北市立聯合醫院政大門診部
臺北市,文山區,順興里,"1","1","1","1",,"150671",,台北市立聯合醫院政大門診部
臺北市,文山區,指南里,,"1",,"1",,"6514737",,台北市立聯合醫院政大門診部
臺北市,文山區,忠順里,"1","1","1","1",,"144239",,台北市立聯合醫院政大門診部
臺北市,文山區,木新里,"1","1","1","1",,"318220",,台北市立聯合醫院政大門診部
臺北市,文山區,萬芳里,"1","1","1",,,"373786",,台北市立聯合醫院政大門診部
臺北市,文山區,萬興里,"1","1","1","1",,"2960431",,台北市立聯合醫院政大門診部
臺北市,文山區,博嘉里,"1","1","1",,,"4187567",,台北市立聯合醫院政大門診部
新北市,新店區,復興里,"1","1","1",,,"624696",18|17,景美醫院
新北市,新店區,大豐里,"1","1","1",,,"103643",18|17,景美醫院
新北市,新店區,大同里,"1","1","1",,,"88515",18|17,景美醫院
新北市,新店區,江陵里,"1","1","1",,,"159266",18|17,景美醫院
新北市,新店區,寶安里,"1","1","1",,,"131638",18|17,景美醫院
新北市,永和區,,"1","1","1","1","1","1755364",62|11,景美醫院
新北市,永和區,,"1","1","1","1","1","1755364",64|11,景美醫院
新北市,永和區,,"1","1","1","1","1","1755364",64|60,景美醫院
新北市,永和區,,"1","1","1","1","1","1755364",64|60|11,景美醫院
新北市,永和區,,"1","1","1","1","1","1755364",64|62|11,景美醫院
新北市,永和區,,"1","1","1","1","1","1755364",64|63|11,景美醫院
新北市,永和區,,"1","1","1","1","1","1755364",64|63|60,景美醫院
新北市,永和區,,"1","1","1","1","1","1755364",64|63|60|11,景美醫院
新北市,新店區,復興里,"1","1","1",,,"624696",73|18,景美醫院
臺北市,文山區,景東里,"1","1","1","1",,"266349",73|18,景美醫院
臺北市,文山區,景慶里,"1","1","1","1",,"369983",73|18,景美醫院
臺北市,文山區,景華里,"1","1","1","1",,"177539",73|18,景美醫院
新北市,新店區,寶安里,"1","1","1",,,"131638",73|18,景美醫院
新北市,新店區,寶興里,"1","1","1",,,"317135",73|18,景美醫院
新北市,新店區,信義里,"1","1","1",,,"201673",73|18,景美醫院
新北市,新店區,忠孝里,"1","1","1",,,"238266",73|18,景美醫院
新北市,新店區,大鵬里,"1","1","1",,,"113385",73|18,景美醫院
新北市,中和區,秀景里,"1","1","1",,,"774329",73|18,景美醫院
臺北市,文山區,試院里,"1","1","1","1",,"429953",73|18,景美醫院
臺北市,文山區,景行里,"1","1","1","1",,"169852",73|18,景美醫院
臺北市,文山區,景美里,"1","1","1","1",,"200976",73|18,景美醫院
新北市,新店區,復興里,"1","1","1",,,"624696",73|18|17,景美醫院
新北市,新店區,大豐里,"1","1","1",,,"103643",73|18|17,景美醫院
新北市,新店區,大同里,"1","1","1",,,"88515",73|18|17,景美醫院
新北市,新店區,江陵里,"1","1","1",,,"159266",73|18|17,景美醫院
新北市,新店區,寶安里,"1","1","1",,,"131638",73|18|17,景美醫院
新北市,新店區,信義里,"1","1","1",,,"201673",73|18|17,景美醫院
臺北市,文山區,興福里,"1","1","1","1",,"115614",,景美醫院
臺北市,文山區,景仁里,"1","1","1","1",,"253634",,景美醫院
臺北市,文山區,興安里,"1","1","1","1",,"233611",,景美醫院
臺北市,文山區,萬有里,"1","1","1","1",,"162689",,景美醫院
臺北市,文山區,華興里,"1","1","1","1",,"620355",,景美醫院
臺北市,文山區,萬隆里,"1","1","1","1",,"123884",,景美醫院
臺北市,文山區,興豐里,"1","1","1","1",,"193629",,景美醫院
臺北市,文山區,萬祥里,"1","1","1","1",,"103995",,景美醫院
臺北市,文山區,萬和里,"1","1","1",,,"331553",,景美醫院
臺北市,南港區,重陽里,"1","1","1","1",,"385433",76|74,台北市立聯合醫院南港門診部
臺北市,內湖區,蘆洲里,"1","1","1",,,"771968",76|74,台北市立聯合醫院南港門診部
臺北市,南港區,新光里,"1","1","1","1",,"1493381",76|74,台北市立聯合醫院南港門診部
臺北市,南港區,中研里,"1","1","1",,,"936011",76|74,台北市立聯合醫院南港門診部
臺北市,南港區,新富里,"1","1","1","1",,"177368",76|74,台北市立聯合醫院南港門診部
臺北市,南港區,中南里,"1","1","1","1",,"1720975",76|74,台北市立聯合醫院南港門診部
臺北市,南港區,東明里,"1","1","1","1",,"315294",76|74,台北市立聯合醫院南港門診部
臺北市,南港區,東新里,"1","1","1","1",,"241782",76|74,台北市立聯合醫院南港門診部
臺北市,南港區,南港里,"1","1","1","1",,"409621",76|74,台北市立聯合醫院南港門診部
臺北市,南港區,三重里,"1","1","1","1",,"1075915",76|74,台北市立聯合醫院南港門診部
臺北市,內湖區,五分里,"1","1","1","1",,"297095",76|74,台北市立聯合醫院南港門診部
臺北市,內湖區,蘆洲里,"1","1","1",,,"771968",78|77,台北市立聯合醫院南港門診部
臺北市,南港區,新光里,"1","1","1","1",,"1493381",76|74,臺北市立聯合醫院忠孝院區
臺北市,內湖區,石潭里,"1","1","1",,,"1167225",78|77,臺北市立聯合醫院忠孝院區
臺北市,南港區,西新里,"1","1","1","1",,"469990",,臺北市立聯合醫院忠孝院區
臺北市,松山區,慈祐里,"1","1","1","1","1","291971",,臺北市立聯合醫院忠孝院區
臺北市,信義區,四育里,"1","1","1","1","1","164959",,臺北市立聯合醫院忠孝院區
臺北市,信義區,永吉里,"1","1","1","1","1","120295",,臺北市立聯合醫院忠孝院區
臺北市,南港區,聯成里,"1","1","1","1","1","123981",,臺北市立聯合醫院忠孝院區
臺北市,南港區,合成里,"1","1","1","1","1","290293",,臺北市立聯合醫院忠孝院區
臺北市,信義區,大仁里,"1","1","1","1",,"132635",,臺北市立聯合醫院忠孝院區
臺北市,信義區,中坡里,"1","1","1","1",,"408991",,臺北市立聯合醫院忠孝院區
臺北市,南港區,仁福里,"1","1","1","1",,"337857",,臺北市立聯合醫院忠孝院區
臺北市,南港區,百福里,"1","1","1","1",,"272389",,臺北市立聯合醫院忠孝院區
臺北市,信義區,中行里,"1","1","1","1",,"599944",,臺北市立聯合醫院忠孝院區
臺北市,信義區,富台里,"1","1","1",,,"111611",,臺北市立聯合醫院忠孝院區
臺北市,信義區,松光里,"1","1","1","1",,"108924",,臺北市立聯合醫院忠孝院區
臺北市,信義區,長春里,"1","1","1","1",,"82164",,臺北市立聯合醫院忠孝院區
臺北市,信義區,大道里,"1","1","1","1","1","118618",,臺北市立聯合醫院忠孝院區
臺北市,信義區,永春里,"1","1","1","1","1","141381",,臺北市立聯合醫院忠孝院區
臺北市,南港區,鴻福里,"1","1","1","1","1","117189",,臺北市立聯合醫院忠孝院區
臺北市,信義區,四維里,"1","1","1","1",,"57047",,臺北市立聯合醫院忠孝院區
臺北市,南港區,成福里,"1","1","1","1","1","517088",,臺北市立聯合醫院忠孝院區
臺北市,南港區,萬福里,"1","1","1","1","1","104072",,臺北市立聯合醫院忠孝院區
臺北市,南港區,玉成里,"1","1","1",,"1","418060",,臺北市立聯合醫院忠孝院區
臺北市,內湖區,行善里,"1","1","1","1","1","376622",,臺北市立聯合醫院忠孝院區
臺北市,內湖區,週美里,"1","1","1",,"1","539765",,臺北市立聯合醫院忠孝院區
臺北市,南港區,重陽里,"1","1","1","1",,"385433",76|74,臺北市立聯合醫院南軟門診部
臺北市,內湖區,蘆洲里,"1","1","1",,,"771968",76|74,臺北市立聯合醫院南軟門診部
臺北市,南港區,新光里,"1","1","1","1",,"1493381",76|74,臺北市立聯合醫院南軟門診部
臺北市,南港區,中研里,"1","1","1",,,"936011",76|74,臺北市立聯合醫院南軟門診部
臺北市,南港區,新富里,"1","1","1","1",,"177368",76|74,臺北市立聯合醫院南軟門診部
臺北市,南港區,中南里,"1","1","1","1",,"1720975",76|74,臺北市立聯合醫院南軟門診部
臺北市,南港區,東明里,"1","1","1","1",,"315294",76|74,臺北市立聯合醫院南軟門診部
臺北市,南港區,東新里,"1","1","1","1",,"241782",76|74,臺北市立聯合醫院南軟門診部
臺北市,南港區,南港里,"1","1","1","1",,"409621",76|74,臺北市立聯合醫院南軟門診部
臺北市,南港區,三重里,"1","1","1","1",,"1075915",76|74,臺北市立聯合醫院南軟門診部
臺北市,內湖區,五分里,"1","1","1","1",,"297095",76|74,臺北市立聯合醫院南軟門診部
臺北市,內湖區,蘆洲里,"1","1","1",,,"771968",78|77,臺北市立聯合醫院南軟門診部
臺北市,內湖區,南湖里,,"1","1","1",,"372862",,臺北市立聯合醫院南軟門診部
新北市,汐止區,福山里,"1","1","1",,,"388742",,臺北市立聯合醫院南軟門診部
新北市,汐止區,橫科里,"1","1","1","1",,"1926416",,臺北市立聯合醫院南軟門診部
新北市,汐止區,環河里,"1","1","1",,,"1119022",,臺北市立聯合醫院南軟門診部
臺北市,內湖區,蘆洲里,"1","1","1",,,"771968",76|74,國防醫學院三軍總醫院
臺北市,內湖區,蘆洲里,"1","1","1",,,"771968",78|77,國防醫學院三軍總醫院
臺北市,內湖區,石潭里,"1","1","1",,,"1167225",78|77,國防醫學院三軍總醫院
臺北市,內湖區,湖元里,"1","1","1","1",,"2306329",78|77,國防醫學院三軍總醫院
臺北市,內湖區,湖興里,"1","1","1","1",,"545339",78|77,國防醫學院三軍總醫院
臺北市,內湖區,寶湖里,"1","1","1","1",,"1056465",78|77,國防醫學院三軍總醫院
臺北市,內湖區,金湖里,"1","1","1","1",,"808428",78|77,國防醫學院三軍總醫院
臺北市,內湖區,紫陽里,"1","1","1","1",,"408346",78|77,國防醫學院三軍總醫院
